,ytid,Speech,Animal,Music,Vehicle
2507,VA9MNjAlbWs,0,0,0,1
2508,8rW_wxHu2WQ,0,0,0,1
2509,eUzdjl65Uns,0,0,0,1
2510,27M6RPjNdzM,0,0,0,1
2511,t4ini6rMIOQ,0,0,0,1
2512,oBykxSjnZxc,0,0,0,1
2513,EESIBa102-M,0,0,0,1
2514,ANc4KSRGhkA,0,0,0,1
2515,Bs4v2Ta9kYk,0,0,0,1
2516,ZNxt_vdj5c8,0,0,0,1
2517,EQiskgs3EU4,0,0,0,1
2518,K3d_Jq9Vlv4,0,0,0,1
2519,vQngUX6ZOSE,0,0,0,1
2520,6HEFBqifWq4,0,1,0,0
2521,YoHzm9L5nyk,0,1,0,0
2522,S_3aeOvniZc,0,0,0,1
2523,vPcGMoMhJ1E,0,0,0,1
2524,r1beNtvYaac,0,0,0,1
2525,pLlq72Rq030,0,0,0,1
2526,QysT6HNpPmw,0,0,0,1
2527,uSOLrSHNvMQ,0,0,0,1
2528,-g4VeC-IQ78,0,0,0,1
2529,0t-S1hAlHfg,0,0,0,1
2530,zg7nbkumL6k,0,0,0,1
2531,mcti2MEpmgE,0,1,0,0
2532,7W7VGtmLhVY,0,0,0,1
2533,MXwgR7KqiLI,0,0,0,1
2534,1oXS84RUht0,0,0,0,1
2535,51PwXmysI-s,0,0,0,1
2536,HZ784zMT3DU,0,1,0,0
2537,pXIjr2fQ6OY,0,0,0,1
2538,lk81LKYBtKo,0,0,0,1
2539,yRS80IdUI5Q,0,1,0,0
2540,Ls3dK5050Gk,0,0,0,1
2541,GA_OlVDL_n0,0,0,0,1
2542,JjmFwKrn3aA,0,0,0,1
2543,qZE7udm5Ges,0,1,0,0
2544,fXuefjxkUkQ,0,0,0,1
2545,Hz9XowPzXxI,0,0,0,1
2546,dKpRHF7rRqM,0,0,0,1
2547,Yc_6m0Ytwjk,0,0,0,1
2548,Vqi5QQfDzxY,0,0,0,1
2549,XwK4iKEo3Bc,0,0,0,1
2550,aPprfJq04cI,0,0,0,1
2551,jA6kvYVJvpk,0,0,0,1
2552,ePwwMzvqD64,0,0,0,1
2553,aIfK7d1uOXs,0,0,0,1
2554,nf5YtkHRca4,0,1,0,0
2555,kiAwu5AGP9g,0,0,0,1
2556,smrAtHPz72k,0,1,0,0
2557,YCQZzD3SdwU,0,0,0,1
2558,z-JExppdAAg,0,0,0,1
2559,mB3lq6ZqRFo,0,0,0,1
2560,7NGXGJi6_6k,0,1,0,0
2561,MJZwS_bb4Tg,0,0,0,1
2562,qiT4ObAb2sA,0,0,0,1
2563,wKOMLgwQKmY,0,1,0,0
2564,Z1KRv0DGocM,0,0,0,1
2565,uM_2cdjkyt8,0,0,0,1
2566,dj6WZOSPb-c,0,0,0,1
2567,fJGG9mSXMME,0,0,0,1
2568,gpobZnSFfSw,0,0,0,1
2569,d47Uuk1v17I,0,0,0,1
2570,qtFtfx1nHVQ,0,0,0,1
2571,w5G6TMcYXNg,0,0,0,1
2572,0A4q1Oa9Is0,0,0,0,1
2573,9r-CuL3CWc0,0,0,0,1
2574,-1VsFy0eVJs,0,0,0,1
2575,LrA0Vxc9iqs,0,0,0,1
2576,uCJfe2ralks,0,0,0,1
2577,WmOOy084hNk,0,0,0,1
2578,UaINQJNqo4k,0,0,0,1
2579,aQPM1-GCrik,0,1,0,0
2580,20bQdE4NV-k,0,0,0,1
2581,6Yda0iCUy2M,0,0,0,1
2582,bZ7R8bsDVRI,0,1,0,0
2583,llz5T7HZHOs,0,0,0,1
2584,PAgohEsZEzQ,0,0,0,1
2585,2hERcFiJUBY,0,0,0,1
2586,YOaHJEntpcg,0,1,0,0
2587,_uab8AcQYAs,0,0,0,1
2588,IIR6o9dJ-_o,0,0,0,1
2589,rpXH_gpzgu0,0,0,0,1
2590,9VH1zt7RMbQ,0,0,0,1
2591,jQS1VV-q1XQ,0,0,0,1
2592,eWbOdaGDiAo,0,0,0,1
2593,2tdHq4tGB28,0,0,0,1
2594,Sf_EKQVwD1U,0,0,0,1
2595,ARc-m7woyD0,0,0,0,1
2596,lMnFDzawE3Q,0,0,0,1
2597,q2Mext43P0U,0,0,0,1
2598,_GZbS_EvrOY,0,1,0,0
2599,5eEASs_oI6Y,0,0,0,1
2600,a1yWFZipz6Q,0,0,0,1
2601,_LiuLT0tLR0,0,1,0,0
2602,wXoVr1Z51CA,0,0,0,1
2603,T6PPBBFgxL4,0,0,0,1
2604,VFCm7YEaMrw,0,0,0,1
2605,rZ4a1c_wi6U,0,0,0,1
2606,I3Kp5VOib_U,0,0,0,1
2607,e4KCE_umias,0,0,0,1
2608,BrG7abYl_0I,0,0,0,1
2609,Vrpds24-XFE,0,1,0,0
2610,1V9UGHQiE9w,0,0,0,1
2611,3kRlZ0bYAOQ,0,0,0,1
2612,cEPcBdeIV7k,0,0,0,1
2613,34M2OJ0dPrs,0,0,0,1
2614,hIDqPsVKOM4,0,0,0,1
2615,5G05PSrnr1o,0,0,0,1
2616,Bg0gtKsMV6E,0,0,0,1
2617,Y9kHCgC121c,0,1,0,0
2618,gfQnUI-s6po,0,0,0,1
2619,WSs7DFhrGmg,0,0,0,1
2620,bwyZ9rM3sAw,0,0,0,1
2621,oI93Q8aEbrU,0,0,0,1
2622,GLEDUmnwnLY,0,1,0,0
2623,uYcljqiF9iI,0,0,0,1
2624,H7a67k5Y6JM,0,0,0,1
2625,9IJdIDiFpZ0,0,0,0,1
2626,MkVaOS3cNm0,0,1,0,0
2627,AfbDDepffwY,0,0,0,1
2628,eo0cA_oX4V8,0,0,0,1
2629,-V5rJGB_nEo,0,0,0,1
2630,AhC4BVp87Fs,0,0,0,1
2631,uyqeZZMp62s,0,0,0,1
2632,wwtASYQNh9Q,0,0,0,1
2633,OdEJT1Otm7c,0,0,0,1
2634,wgi-0b7HLCs,0,0,0,1
2635,ZaPGy8_CN0k,0,0,0,1
2636,8kfH1dJYuOM,0,0,0,1
2637,wmQBydXjz0E,0,1,0,0
2638,m31faKFcMRk,0,0,0,1
2639,rcdPfxCmEE4,0,0,0,1
2640,jpqhPB2G-AQ,0,0,0,1
2641,KgXwESVYM9o,0,0,0,1
2642,cddvD94wvuI,0,1,0,0
2643,mVBOy8rAKsw,0,0,0,1
2644,lqKC8pA0FRs,0,0,0,1
2645,6iKErkAq5IY,0,0,0,1
2646,qG6G3wAKylA,0,0,0,1
2647,bzXQrIPD2Iw,0,1,0,0
2648,6silvQHF84U,0,0,0,1
2649,0pP8oQhs4Sk,0,1,0,0
2650,5PY6XHBPQ9M,0,1,0,0
2651,Ny9KC2zRuuU,0,0,0,1
2652,kauZ8RltGHU,0,1,0,0
2653,T7X4Hdswdpo,0,0,0,1
2654,Um7H3GscLng,0,0,0,1
2655,wZkD7kdWipU,0,0,0,1
2656,Le_EjUVU7nI,0,1,0,0
2657,Iv8_snSwRWc,0,0,0,1
2658,qKxNIGK2c_U,0,1,0,0
2659,UnqrX5Hxr6Y,0,0,0,1
2660,kYdm2mX9Uy4,0,0,0,1
2661,YrEJBA-iEGk,0,1,0,0
2662,f2GpVJ8iZKE,0,1,0,0
2663,6uygGxAHnNc,0,0,0,1
2664,0Q4dvc6ZjZs,0,0,0,1
2665,V0t966xVkoI,0,0,0,1
2666,iBCBETgawkc,0,0,0,1
2667,rFBrMwLZfyU,0,1,0,0
2668,CssP3DLNbnQ,0,0,0,1
2669,9GvNsuYVwlM,0,0,0,1
2670,aiK-jM_U4Ik,0,0,0,1
2671,DX_gcTSjv1E,0,1,0,0
2672,-47OMrNfA0A,0,0,0,1
2673,kTiramcFvpc,0,0,0,1
2674,DdGdQR-3lCY,0,0,0,1
2675,OLFbLkyvl28,0,0,0,1
2676,gC9Ec6Ymmt8,0,1,0,0
2677,H6G5doJRDi8,0,0,0,1
2678,S3HhQpEcj2o,0,1,0,0
2679,VlgMuRY6sGY,0,0,0,1
2680,xPwAC9HL-Lw,0,0,0,1
2681,rgx-kBamPGE,0,0,0,1
2682,LUlMdzEBXL8,0,0,0,1
2683,2G1VxNVSM_k,0,0,0,1
2684,SY8Yb44gJQQ,0,0,0,1
2685,EKC1zcHAiv8,0,0,0,1
2686,ilM--OsCLQA,0,0,0,1
2687,J6HSaLmgvSw,0,1,0,0
2688,y-tMwhUZ0fI,0,0,0,1
2689,HiQr_WPr4CM,0,0,0,1
2690,qcO18E5UtZw,0,1,0,0
2691,CcmrSSJwERA,0,0,0,1
2692,_Z8_mfSJ0Qo,0,0,0,1
2693,sOKiigT5N9I,0,1,0,0
2694,DY9gwVvkE74,0,0,0,1
2695,XhSTe0ww958,0,0,0,1
2696,MtnpFApn4Xc,0,0,0,1
2697,h2RfV1ermSQ,0,0,0,1
2698,yW9G0mwi1Ak,0,0,0,1
2699,yhCwVzf60yU,0,0,0,1
2700,R30mut40Qvc,0,0,0,1
2701,dmvY4IgUB24,0,1,0,0
2702,QP4kjDkM1gs,0,0,0,1
2703,cI7CzIQLZhI,0,1,0,0
2704,1Fo2SQs3M5I,0,0,0,1
2705,CUF18vLSlNI,0,1,0,0
2706,YvFTQhtDioE,0,0,0,1
2707,dldvSW1IzaQ,0,0,0,1
2708,oJ4ZECRySmc,0,0,0,1
2709,xuDdfts7-qc,0,0,0,1
2710,K6DpQDtcZdk,0,0,0,1
2711,ymZbYwnWQrc,0,0,0,1
2712,TbCcSJDIuQk,0,0,0,1
2713,TY4QGdvaucg,0,0,0,1
2714,a-I7SanHAnQ,0,1,0,0
2715,CJPZfcXbt8A,0,0,0,1
2716,ub6I7TL2qUc,0,0,0,1
2717,mzQdkvOAwj0,0,0,0,1
2718,3qHkvgV5Epg,0,0,0,1
2719,Y0_zjWoEKlo,0,0,0,1
2720,8GQHE3I4bHk,0,0,0,1
2721,QOwifLPVIuU,0,0,0,1
2722,VA9MNjAlbWs,0,0,0,1
2723,8rW_wxHu2WQ,0,0,0,1
2724,eUzdjl65Uns,0,0,0,1
2725,27M6RPjNdzM,0,0,0,1
2726,t4ini6rMIOQ,0,0,0,1
2727,oBykxSjnZxc,0,0,0,1
2728,EESIBa102-M,0,0,0,1
2729,ANc4KSRGhkA,0,0,0,1
2730,Bs4v2Ta9kYk,0,0,0,1
2731,ZNxt_vdj5c8,0,0,0,1
2732,EQiskgs3EU4,0,0,0,1
2733,K3d_Jq9Vlv4,0,0,0,1
2734,vQngUX6ZOSE,0,0,0,1
2735,6HEFBqifWq4,0,1,0,0
2736,YoHzm9L5nyk,0,1,0,0
2737,S_3aeOvniZc,0,0,0,1
2738,vPcGMoMhJ1E,0,0,0,1
2739,r1beNtvYaac,0,0,0,1
2740,pLlq72Rq030,0,0,0,1
2741,QysT6HNpPmw,0,0,0,1
2742,uSOLrSHNvMQ,0,0,0,1
2743,-g4VeC-IQ78,0,0,0,1
2744,0t-S1hAlHfg,0,0,0,1
2745,zg7nbkumL6k,0,0,0,1
2746,mcti2MEpmgE,0,1,0,0
2747,7W7VGtmLhVY,0,0,0,1
2748,MXwgR7KqiLI,0,0,0,1
2749,1oXS84RUht0,0,0,0,1
2750,51PwXmysI-s,0,0,0,1
2751,HZ784zMT3DU,0,1,0,0
2752,pXIjr2fQ6OY,0,0,0,1
2753,lk81LKYBtKo,0,0,0,1
2754,yRS80IdUI5Q,0,1,0,0
2755,Ls3dK5050Gk,0,0,0,1
2756,GA_OlVDL_n0,0,0,0,1
2757,JjmFwKrn3aA,0,0,0,1
2758,qZE7udm5Ges,0,1,0,0
2759,fXuefjxkUkQ,0,0,0,1
2760,Hz9XowPzXxI,0,0,0,1
2761,dKpRHF7rRqM,0,0,0,1
2762,Yc_6m0Ytwjk,0,0,0,1
2763,Vqi5QQfDzxY,0,0,0,1
2764,XwK4iKEo3Bc,0,0,0,1
2765,aPprfJq04cI,0,0,0,1
2766,jA6kvYVJvpk,0,0,0,1
2767,ePwwMzvqD64,0,0,0,1
2768,aIfK7d1uOXs,0,0,0,1
2769,nf5YtkHRca4,0,1,0,0
2770,kiAwu5AGP9g,0,0,0,1
2771,smrAtHPz72k,0,1,0,0
2772,YCQZzD3SdwU,0,0,0,1
2773,z-JExppdAAg,0,0,0,1
2774,mB3lq6ZqRFo,0,0,0,1
2775,7NGXGJi6_6k,0,1,0,0
2776,MJZwS_bb4Tg,0,0,0,1
2777,qiT4ObAb2sA,0,0,0,1
2778,wKOMLgwQKmY,0,1,0,0
2779,Z1KRv0DGocM,0,0,0,1
2780,uM_2cdjkyt8,0,0,0,1
2781,dj6WZOSPb-c,0,0,0,1
2782,fJGG9mSXMME,0,0,0,1
2783,gpobZnSFfSw,0,0,0,1
2784,d47Uuk1v17I,0,0,0,1
2785,qtFtfx1nHVQ,0,0,0,1
2786,w5G6TMcYXNg,0,0,0,1
2787,0A4q1Oa9Is0,0,0,0,1
2788,9r-CuL3CWc0,0,0,0,1
2789,-1VsFy0eVJs,0,0,0,1
2790,LrA0Vxc9iqs,0,0,0,1
2791,uCJfe2ralks,0,0,0,1
2792,WmOOy084hNk,0,0,0,1
2793,UaINQJNqo4k,0,0,0,1
2794,aQPM1-GCrik,0,1,0,0
2795,20bQdE4NV-k,0,0,0,1
2796,6Yda0iCUy2M,0,0,0,1
2797,bZ7R8bsDVRI,0,1,0,0
2798,llz5T7HZHOs,0,0,0,1
2799,PAgohEsZEzQ,0,0,0,1
2800,2hERcFiJUBY,0,0,0,1
2801,YOaHJEntpcg,0,1,0,0
2802,_uab8AcQYAs,0,0,0,1
2803,IIR6o9dJ-_o,0,0,0,1
2804,rpXH_gpzgu0,0,0,0,1
2805,9VH1zt7RMbQ,0,0,0,1
2806,jQS1VV-q1XQ,0,0,0,1
2807,eWbOdaGDiAo,0,0,0,1
2808,2tdHq4tGB28,0,0,0,1
2809,Sf_EKQVwD1U,0,0,0,1
2810,ARc-m7woyD0,0,0,0,1
2811,lMnFDzawE3Q,0,0,0,1
2812,q2Mext43P0U,0,0,0,1
2813,_GZbS_EvrOY,0,1,0,0
2814,5eEASs_oI6Y,0,0,0,1
2815,a1yWFZipz6Q,0,0,0,1
2816,_LiuLT0tLR0,0,1,0,0
2817,wXoVr1Z51CA,0,0,0,1
2818,T6PPBBFgxL4,0,0,0,1
2819,VFCm7YEaMrw,0,0,0,1
2820,rZ4a1c_wi6U,0,0,0,1
2821,I3Kp5VOib_U,0,0,0,1
2822,e4KCE_umias,0,0,0,1
2823,BrG7abYl_0I,0,0,0,1
2824,Vrpds24-XFE,0,1,0,0
2825,1V9UGHQiE9w,0,0,0,1
2826,3kRlZ0bYAOQ,0,0,0,1
2827,cEPcBdeIV7k,0,0,0,1
2828,34M2OJ0dPrs,0,0,0,1
2829,hIDqPsVKOM4,0,0,0,1
2830,5G05PSrnr1o,0,0,0,1
2831,Bg0gtKsMV6E,0,0,0,1
2832,Y9kHCgC121c,0,1,0,0
2833,gfQnUI-s6po,0,0,0,1
2834,WSs7DFhrGmg,0,0,0,1
2835,bwyZ9rM3sAw,0,0,0,1
2836,oI93Q8aEbrU,0,0,0,1
2837,GLEDUmnwnLY,0,1,0,0
2838,uYcljqiF9iI,0,0,0,1
2839,H7a67k5Y6JM,0,0,0,1
2840,9IJdIDiFpZ0,0,0,0,1
2841,MkVaOS3cNm0,0,1,0,0
2842,AfbDDepffwY,0,0,0,1
2843,eo0cA_oX4V8,0,0,0,1
2844,-V5rJGB_nEo,0,0,0,1
2845,AhC4BVp87Fs,0,0,0,1
2846,uyqeZZMp62s,0,0,0,1
2847,wwtASYQNh9Q,0,0,0,1
2848,OdEJT1Otm7c,0,0,0,1
2849,wgi-0b7HLCs,0,0,0,1
2850,ZaPGy8_CN0k,0,0,0,1
2851,8kfH1dJYuOM,0,0,0,1
2852,wmQBydXjz0E,0,1,0,0
2853,m31faKFcMRk,0,0,0,1
2854,rcdPfxCmEE4,0,0,0,1
2855,jpqhPB2G-AQ,0,0,0,1
2856,KgXwESVYM9o,0,0,0,1
2857,cddvD94wvuI,0,1,0,0
2858,mVBOy8rAKsw,0,0,0,1
2859,lqKC8pA0FRs,0,0,0,1
2860,6iKErkAq5IY,0,0,0,1
2861,qG6G3wAKylA,0,0,0,1
2862,bzXQrIPD2Iw,0,1,0,0
2863,6silvQHF84U,0,0,0,1
2864,0pP8oQhs4Sk,0,1,0,0
2865,5PY6XHBPQ9M,0,1,0,0
2866,Ny9KC2zRuuU,0,0,0,1
2867,kauZ8RltGHU,0,1,0,0
2868,T7X4Hdswdpo,0,0,0,1
2869,Um7H3GscLng,0,0,0,1
2870,wZkD7kdWipU,0,0,0,1
2871,Le_EjUVU7nI,0,1,0,0
2872,Iv8_snSwRWc,0,0,0,1
2873,qKxNIGK2c_U,0,1,0,0
2874,UnqrX5Hxr6Y,0,0,0,1
2875,kYdm2mX9Uy4,0,0,0,1
2876,YrEJBA-iEGk,0,1,0,0
2877,f2GpVJ8iZKE,0,1,0,0
2878,6uygGxAHnNc,0,0,0,1
2879,0Q4dvc6ZjZs,0,0,0,1
2880,V0t966xVkoI,0,0,0,1
2881,iBCBETgawkc,0,0,0,1
2882,rFBrMwLZfyU,0,1,0,0
2883,CssP3DLNbnQ,0,0,0,1
2884,9GvNsuYVwlM,0,0,0,1
2885,aiK-jM_U4Ik,0,0,0,1
2886,DX_gcTSjv1E,0,1,0,0
2887,-47OMrNfA0A,0,0,0,1
2888,kTiramcFvpc,0,0,0,1
2889,DdGdQR-3lCY,0,0,0,1
2890,OLFbLkyvl28,0,0,0,1
2891,gC9Ec6Ymmt8,0,1,0,0
2892,H6G5doJRDi8,0,0,0,1
2893,S3HhQpEcj2o,0,1,0,0
2894,VlgMuRY6sGY,0,0,0,1
2895,xPwAC9HL-Lw,0,0,0,1
2896,rgx-kBamPGE,0,0,0,1
2897,LUlMdzEBXL8,0,0,0,1
2898,2G1VxNVSM_k,0,0,0,1
2899,SY8Yb44gJQQ,0,0,0,1
2900,EKC1zcHAiv8,0,0,0,1
2901,ilM--OsCLQA,0,0,0,1
2902,J6HSaLmgvSw,0,1,0,0
2903,y-tMwhUZ0fI,0,0,0,1
2904,HiQr_WPr4CM,0,0,0,1
2905,qcO18E5UtZw,0,1,0,0
2906,CcmrSSJwERA,0,0,0,1
2907,_Z8_mfSJ0Qo,0,0,0,1
2908,sOKiigT5N9I,0,1,0,0
2909,DY9gwVvkE74,0,0,0,1
2910,XhSTe0ww958,0,0,0,1
2911,MtnpFApn4Xc,0,0,0,1
2912,h2RfV1ermSQ,0,0,0,1
2913,yW9G0mwi1Ak,0,0,0,1
2914,yhCwVzf60yU,0,0,0,1
2915,R30mut40Qvc,0,0,0,1
2916,dmvY4IgUB24,0,1,0,0
2917,QP4kjDkM1gs,0,0,0,1
2918,cI7CzIQLZhI,0,1,0,0
2919,1Fo2SQs3M5I,0,0,0,1
2920,CUF18vLSlNI,0,1,0,0
2921,YvFTQhtDioE,0,0,0,1
2922,dldvSW1IzaQ,0,0,0,1
2923,oJ4ZECRySmc,0,0,0,1
2924,xuDdfts7-qc,0,0,0,1
2925,K6DpQDtcZdk,0,0,0,1
2926,ymZbYwnWQrc,0,0,0,1
2927,TbCcSJDIuQk,0,0,0,1
2928,TY4QGdvaucg,0,0,0,1
2929,a-I7SanHAnQ,0,1,0,0
2930,CJPZfcXbt8A,0,0,0,1
2931,ub6I7TL2qUc,0,0,0,1
2932,mzQdkvOAwj0,0,0,0,1
2933,3qHkvgV5Epg,0,0,0,1
2934,Y0_zjWoEKlo,0,0,0,1
2935,8GQHE3I4bHk,0,0,0,1
2936,QOwifLPVIuU,0,0,0,1
2937,VA9MNjAlbWs,0,0,0,1
2938,8rW_wxHu2WQ,0,0,0,1
2939,eUzdjl65Uns,0,0,0,1
2940,27M6RPjNdzM,0,0,0,1
2941,t4ini6rMIOQ,0,0,0,1
2942,oBykxSjnZxc,0,0,0,1
2943,EESIBa102-M,0,0,0,1
2944,ANc4KSRGhkA,0,0,0,1
2945,Bs4v2Ta9kYk,0,0,0,1
2946,ZNxt_vdj5c8,0,0,0,1
2947,EQiskgs3EU4,0,0,0,1
2948,K3d_Jq9Vlv4,0,0,0,1
2949,vQngUX6ZOSE,0,0,0,1
2950,6HEFBqifWq4,0,1,0,0
2951,YoHzm9L5nyk,0,1,0,0
2952,S_3aeOvniZc,0,0,0,1
2953,vPcGMoMhJ1E,0,0,0,1
2954,r1beNtvYaac,0,0,0,1
2955,pLlq72Rq030,0,0,0,1
2956,QysT6HNpPmw,0,0,0,1
2957,uSOLrSHNvMQ,0,0,0,1
2958,-g4VeC-IQ78,0,0,0,1
2959,0t-S1hAlHfg,0,0,0,1
2960,zg7nbkumL6k,0,0,0,1
2961,mcti2MEpmgE,0,1,0,0
2962,7W7VGtmLhVY,0,0,0,1
2963,MXwgR7KqiLI,0,0,0,1
2964,1oXS84RUht0,0,0,0,1
2965,51PwXmysI-s,0,0,0,1
2966,HZ784zMT3DU,0,1,0,0
2967,pXIjr2fQ6OY,0,0,0,1
2968,lk81LKYBtKo,0,0,0,1
2969,yRS80IdUI5Q,0,1,0,0
2970,Ls3dK5050Gk,0,0,0,1
2971,GA_OlVDL_n0,0,0,0,1
2972,JjmFwKrn3aA,0,0,0,1
2973,qZE7udm5Ges,0,1,0,0
2974,fXuefjxkUkQ,0,0,0,1
2975,Hz9XowPzXxI,0,0,0,1
2976,dKpRHF7rRqM,0,0,0,1
2977,Yc_6m0Ytwjk,0,0,0,1
2978,Vqi5QQfDzxY,0,0,0,1
2979,XwK4iKEo3Bc,0,0,0,1
2980,aPprfJq04cI,0,0,0,1
2981,jA6kvYVJvpk,0,0,0,1
2982,ePwwMzvqD64,0,0,0,1
2983,aIfK7d1uOXs,0,0,0,1
2984,nf5YtkHRca4,0,1,0,0
2985,kiAwu5AGP9g,0,0,0,1
2986,smrAtHPz72k,0,1,0,0
2987,YCQZzD3SdwU,0,0,0,1
2988,7NGXGJi6_6k,0,1,0,0
2989,wKOMLgwQKmY,0,1,0,0
2990,aQPM1-GCrik,0,1,0,0
2991,bZ7R8bsDVRI,0,1,0,0
2992,YOaHJEntpcg,0,1,0,0
2993,_GZbS_EvrOY,0,1,0,0
2994,_LiuLT0tLR0,0,1,0,0
2995,Vrpds24-XFE,0,1,0,0
2996,5G05PSrnr1o,0,0,0,1
2997,Bg0gtKsMV6E,0,0,0,1
2998,Y9kHCgC121c,0,1,0,0
2999,gfQnUI-s6po,0,0,0,1
3000,WSs7DFhrGmg,0,0,0,1
3001,bwyZ9rM3sAw,0,0,0,1
3002,oI93Q8aEbrU,0,0,0,1
3003,GLEDUmnwnLY,0,1,0,0
3004,uYcljqiF9iI,0,0,0,1
3005,H7a67k5Y6JM,0,0,0,1
3006,9IJdIDiFpZ0,0,0,0,1
3007,MkVaOS3cNm0,0,1,0,0
3008,AfbDDepffwY,0,0,0,1
3009,eo0cA_oX4V8,0,0,0,1
3010,-V5rJGB_nEo,0,0,0,1
3011,AhC4BVp87Fs,0,0,0,1
3012,uyqeZZMp62s,0,0,0,1
3013,wwtASYQNh9Q,0,0,0,1
3014,OdEJT1Otm7c,0,0,0,1
3015,wgi-0b7HLCs,0,0,0,1
3016,ZaPGy8_CN0k,0,0,0,1
3017,8kfH1dJYuOM,0,0,0,1
3018,wmQBydXjz0E,0,1,0,0
3019,m31faKFcMRk,0,0,0,1
3020,rcdPfxCmEE4,0,0,0,1
3021,jpqhPB2G-AQ,0,0,0,1
3022,KgXwESVYM9o,0,0,0,1
3023,cddvD94wvuI,0,1,0,0
3024,mVBOy8rAKsw,0,0,0,1
3025,lqKC8pA0FRs,0,0,0,1
3026,6iKErkAq5IY,0,0,0,1
3027,qG6G3wAKylA,0,0,0,1
3028,bzXQrIPD2Iw,0,1,0,0
3029,6silvQHF84U,0,0,0,1
3030,0pP8oQhs4Sk,0,1,0,0
3031,5PY6XHBPQ9M,0,1,0,0
3032,Ny9KC2zRuuU,0,0,0,1
3033,kauZ8RltGHU,0,1,0,0
3034,T7X4Hdswdpo,0,0,0,1
3035,Um7H3GscLng,0,0,0,1
3036,wZkD7kdWipU,0,0,0,1
3037,Le_EjUVU7nI,0,1,0,0
3038,Iv8_snSwRWc,0,0,0,1
3039,qKxNIGK2c_U,0,1,0,0
3040,UnqrX5Hxr6Y,0,0,0,1
3041,kYdm2mX9Uy4,0,0,0,1
3042,YrEJBA-iEGk,0,1,0,0
3043,f2GpVJ8iZKE,0,1,0,0
3044,6uygGxAHnNc,0,0,0,1
3045,0Q4dvc6ZjZs,0,0,0,1
3046,V0t966xVkoI,0,0,0,1
3047,iBCBETgawkc,0,0,0,1
3048,rFBrMwLZfyU,0,1,0,0
3049,CssP3DLNbnQ,0,0,0,1
3050,9GvNsuYVwlM,0,0,0,1
3051,aiK-jM_U4Ik,0,0,0,1
3052,DX_gcTSjv1E,0,1,0,0
3053,-47OMrNfA0A,0,0,0,1
3054,kTiramcFvpc,0,0,0,1
3055,DdGdQR-3lCY,0,0,0,1
3056,OLFbLkyvl28,0,0,0,1
3057,gC9Ec6Ymmt8,0,1,0,0
3058,H6G5doJRDi8,0,0,0,1
3059,S3HhQpEcj2o,0,1,0,0
3060,VlgMuRY6sGY,0,0,0,1
3061,xPwAC9HL-Lw,0,0,0,1
3062,rgx-kBamPGE,0,0,0,1
3063,LUlMdzEBXL8,0,0,0,1
3064,2G1VxNVSM_k,0,0,0,1
3065,SY8Yb44gJQQ,0,0,0,1
3066,EKC1zcHAiv8,0,0,0,1
3067,ilM--OsCLQA,0,0,0,1
3068,J6HSaLmgvSw,0,1,0,0
3069,y-tMwhUZ0fI,0,0,0,1
3070,HiQr_WPr4CM,0,0,0,1
3071,qcO18E5UtZw,0,1,0,0
3072,CcmrSSJwERA,0,0,0,1
3073,_Z8_mfSJ0Qo,0,0,0,1
3074,sOKiigT5N9I,0,1,0,0
3075,DY9gwVvkE74,0,0,0,1
3076,XhSTe0ww958,0,0,0,1
3077,MtnpFApn4Xc,0,0,0,1
3078,h2RfV1ermSQ,0,0,0,1
3079,yW9G0mwi1Ak,0,0,0,1
3080,yhCwVzf60yU,0,0,0,1
3081,R30mut40Qvc,0,0,0,1
3082,dmvY4IgUB24,0,1,0,0
3083,QP4kjDkM1gs,0,0,0,1
3084,cI7CzIQLZhI,0,1,0,0
3085,1Fo2SQs3M5I,0,0,0,1
3086,CUF18vLSlNI,0,1,0,0
3087,YvFTQhtDioE,0,0,0,1
3088,dldvSW1IzaQ,0,0,0,1
3089,oJ4ZECRySmc,0,0,0,1
3090,xuDdfts7-qc,0,0,0,1
3091,K6DpQDtcZdk,0,0,0,1
3092,ymZbYwnWQrc,0,0,0,1
3093,TbCcSJDIuQk,0,0,0,1
3094,TY4QGdvaucg,0,0,0,1
3095,a-I7SanHAnQ,0,1,0,0
3096,CJPZfcXbt8A,0,0,0,1
3097,ub6I7TL2qUc,0,0,0,1
3098,mzQdkvOAwj0,0,0,0,1
3099,3qHkvgV5Epg,0,0,0,1
3100,Y0_zjWoEKlo,0,0,0,1
3101,8GQHE3I4bHk,0,0,0,1
3102,QOwifLPVIuU,0,0,0,1
3103,VA9MNjAlbWs,0,0,0,1
3104,8rW_wxHu2WQ,0,0,0,1
3105,eUzdjl65Uns,0,0,0,1
3106,27M6RPjNdzM,0,0,0,1
3107,t4ini6rMIOQ,0,0,0,1
3108,oBykxSjnZxc,0,0,0,1
3109,EESIBa102-M,0,0,0,1
3110,ANc4KSRGhkA,0,0,0,1
3111,Bs4v2Ta9kYk,0,0,0,1
3112,ZNxt_vdj5c8,0,0,0,1
3113,EQiskgs3EU4,0,0,0,1
3114,K3d_Jq9Vlv4,0,0,0,1
3115,vQngUX6ZOSE,0,0,0,1
3116,6HEFBqifWq4,0,1,0,0
3117,YoHzm9L5nyk,0,1,0,0
3118,S_3aeOvniZc,0,0,0,1
3119,vPcGMoMhJ1E,0,0,0,1
3120,r1beNtvYaac,0,0,0,1
